pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
5,random,5,random,scarf,intelligentsia,True,['Ġscarf'],"['Ġintellig', 'ents', 'ia']",1,3,3.2282325e-05,2.7939997e-05,2.6090422e-05,2.6160933e-05,7.308453e-05,0.99981445,0.0029716103,5,1
5,random,5,random,washer,taxpayer,True,"['Ġwas', 'her']",['Ġtaxpayer'],2,1,3.1061074e-05,2.907296e-05,2.0406515e-05,2.6229083e-05,0.00010915037,0.99978405,0.00336845,3,1
3,hyper,3,hyper,rabbit,animal,True,['Ġrabbit'],['Ġanimal'],1,1,0.00015413211,0.0001329385,0.00010621975,0.9994413,8.449723e-05,8.0918224e-05,0.00811489,4,2
5,random,5,random,couch,complete,True,['Ġcouch'],['Ġcomplete'],1,1,3.9611332e-05,2.6888005e-05,2.3465402e-05,2.4214176e-05,7.8336474e-05,0.99980754,0.0030658145,4,10
5,random,5,random,scarf,serious,True,['Ġscarf'],['Ġserious'],1,1,3.4633784e-05,3.1110787e-05,1.8618319e-05,2.5515708e-05,9.282776e-05,0.9997973,0.0031967184,5,6
3,hyper,3,hyper,cockroach,creature,True,"['Ġcock', 'roach']",['Ġcreature'],2,1,0.00015705117,0.00012899742,0.0001089234,0.9994355,7.812107e-05,9.1426125e-05,0.008191919,1,3
2,event,2,event,axe,wield,True,['Ġaxe'],['Ġwield'],1,1,7.175166e-05,0.0001648499,0.99928856,0.00029963662,0.00010067399,7.456163e-05,0.009951579,3,2
1,coord,1,coord,cockroach,wasp,True,"['Ġcock', 'roach']","['Ġwas', 'p']",2,2,6.2605475e-05,0.9997023,5.7227786e-05,9.483856e-05,3.849137e-05,4.4515946e-05,0.0045854766,1,2
5,random,5,random,glove,glitter,True,['Ġglove'],['Ġglitter'],1,1,8.1106555e-05,3.003379e-05,5.8545742e-05,1.6854743e-05,0.00017622772,0.99963725,0.0053646932,3,3
5,random,5,random,frigate,disadvantage,True,"['Ġfr', 'igate']",['Ġdisadvantage'],2,1,2.9935632e-05,2.9538858e-05,2.198699e-05,2.386192e-05,8.7372144e-05,0.9998073,0.0030569157,2,2
5,random,5,random,dress,taxpayer,True,['Ġdress'],['Ġtaxpayer'],1,1,2.8781105e-05,2.8616207e-05,2.2630204e-05,2.3753055e-05,0.000120289755,0.99977595,0.0034696688,21,1
2,event,2,event,hat,wave,True,['Ġhat'],['Ġwave'],1,1,6.611423e-05,0.000107991276,0.9993517,7.859103e-05,9.197585e-05,0.00030366206,0.009129203,4,14
2,event,2,event,spoon,suck,True,['Ġspoon'],['Ġsuck'],1,1,7.6697346e-05,9.720321e-05,0.99948394,7.764637e-05,0.00014012247,0.00012422855,0.0075538494,5,8
5,random,5,random,bowl,jungle,True,['Ġbowl'],['Ġjungle'],1,1,2.7985589e-05,3.184994e-05,2.7964297e-05,2.2160919e-05,7.3149415e-05,0.99981695,0.002933911,12,3
5,random,5,random,cannon,provide,True,['Ġcannon'],['Ġprovide'],1,1,2.6989988e-05,2.702275e-05,2.5597341e-05,2.3889239e-05,9.5060685e-05,0.99980146,0.0031334413,8,7
5,random,5,random,van,metaphor,True,['Ġvan'],['Ġmetaphor'],1,1,3.13134e-05,2.9756526e-05,2.2055528e-05,2.39206e-05,8.903471e-05,0.99980396,0.0031051342,5,1
1,coord,1,coord,coyote,cow,True,"['Ġcoy', 'ote']",['Ġcow'],2,1,4.8577316e-05,0.9996997,7.636194e-05,9.5804084e-05,4.9348695e-05,3.0132871e-05,0.0046110405,3,4
1,coord,1,coord,radio,washer,True,['Ġradio'],"['Ġwas', 'her']",1,2,4.1071846e-05,0.9995715,0.00017094592,9.225817e-05,8.824401e-05,3.5854227e-05,0.006310198,5,3
2,event,2,event,spear,hurt,True,['Ġspear'],['Ġhurt'],1,1,0.00010668676,9.552857e-05,0.9994911,0.00010382828,9.587594e-05,0.00010704673,0.007483199,4,14
3,hyper,3,hyper,dishwasher,device,True,"['Ġdish', 'washer']",['Ġdevice'],2,1,0.00011639131,0.00013644558,0.00012014095,0.9994271,9.325399e-05,0.00010663243,0.00831942,2,5
0,attri,0,attri,fighter,deadly,True,['Ġfighter'],['Ġdeadly'],1,1,0.99958056,5.8474125e-05,0.00012780319,7.798071e-05,6.29659e-05,9.21882e-05,0.0062587885,3,8
5,random,5,random,vest,hockey,True,['Ġvest'],['Ġhockey'],1,1,2.8701603e-05,3.956355e-05,3.194389e-05,2.0837831e-05,7.3036805e-05,0.999806,0.0030964368,7,2
5,random,5,random,revolver,vine,True,['Ġrevolver'],['Ġvine'],1,1,2.4712172e-05,3.4226345e-05,4.2376258e-05,2.2319093e-05,7.890568e-05,0.9997975,0.003214072,2,1
5,random,5,random,jar,hehe,True,['Ġjar'],"['Ġhe', 'he']",1,2,2.9450073e-05,7.734134e-05,4.421553e-05,2.8181541e-05,0.00016461812,0.9996562,0.0051300954,8,0
5,random,5,random,pub,realise,True,['Ġpub'],['Ġrealise'],1,1,3.1252443e-05,3.0286601e-05,2.6099397e-05,2.5980196e-05,6.1797335e-05,0.9998246,0.0028325673,1,6
1,coord,5,random,bag,table,False,['Ġbag'],['Ġtable'],1,1,3.2270094e-05,0.99913067,0.00035998021,8.700786e-05,0.00011284271,0.00027728386,0.011783029,14,8
1,coord,1,coord,bus,helicopter,True,['Ġbus'],['Ġhelicopter'],1,1,4.663674e-05,0.99963546,0.00013432681,0.00010020387,4.4811335e-05,3.858472e-05,0.0054687858,7,1
5,random,5,random,restaurant,father,True,['Ġrestaurant'],['Ġfather'],1,1,2.6565136e-05,3.1985415e-05,3.296963e-05,2.2843757e-05,6.336622e-05,0.9998223,0.002864494,1,9
0,attri,0,attri,flute,noisy,True,"['Ġfl', 'ute']",['Ġnoisy'],2,1,0.9995827,5.8309863e-05,0.00012052876,9.44378e-05,4.6306945e-05,9.775034e-05,0.006222657,4,2
5,random,5,random,snake,taint,True,['Ġsnake'],"['Ġt', 'aint']",1,2,2.8381315e-05,2.1463873e-05,4.9148774e-05,2.358537e-05,9.2596456e-05,0.9997849,0.003378688,8,3
5,random,5,random,truck,avoid,True,['Ġtruck'],['Ġavoid'],1,1,3.0657764e-05,3.6763293e-05,0.00022773587,2.2287222e-05,5.88282e-05,0.99962366,0.0054708174,3,5
5,random,5,random,tuna,expel,True,['Ġtuna'],['Ġexpel'],1,1,2.6133795e-05,2.8010585e-05,2.4527262e-05,2.4701416e-05,8.622669e-05,0.9998104,0.0030128767,4,4
5,random,5,random,television,occupancy,True,['Ġtelevision'],['Ġoccupancy'],1,1,3.7145448e-05,2.470056e-05,2.1448024e-05,2.5509005e-05,9.443163e-05,0.9997968,0.0032022598,3,2
4,mero,5,random,television,outside,False,['Ġtelevision'],['Ġoutside'],1,1,0.0001662406,8.022014e-05,9.794577e-05,0.0001378718,0.9971437,0.0023740488,0.031063925,3,14
5,random,5,random,pheasant,hallmark,True,"['Ġp', 'he', 'asant']",['Ġhallmark'],3,1,2.8444903e-05,3.0931027e-05,1.7808212e-05,3.0297208e-05,0.00010122413,0.9997913,0.003272946,2,2
0,attri,5,random,radish,industrious,False,"['Ġrad', 'ish']","['Ġindust', 'rious']",2,2,0.7915715,0.00033899382,0.00025404603,0.0007156754,0.000266931,0.20685287,0.75475585,5,2
1,coord,1,coord,fighter,yacht,True,['Ġfighter'],['Ġyacht'],1,1,5.6598175e-05,0.999684,5.934527e-05,8.345139e-05,3.8637336e-05,7.801942e-05,0.004849335,3,2
3,hyper,3,hyper,helicopter,aircraft,True,['Ġhelicopter'],['Ġaircraft'],1,1,0.00015077797,0.00014218551,0.00014779807,0.9994055,7.72943e-05,7.637726e-05,0.008569582,1,1
2,event,2,event,butterfly,watch,True,['Ġbutterfly'],['Ġwatch'],1,1,8.702697e-05,6.179352e-05,0.99935776,8.821126e-05,6.977466e-05,0.00033544164,0.008987116,5,13
1,coord,1,coord,spoon,pincer,True,['Ġspoon'],"['Ġp', 'inc', 'er']",1,3,3.557064e-05,0.9996024,0.00017035783,0.00010653067,5.1494975e-05,3.3560354e-05,0.0058699795,5,2
0,attri,0,attri,jar,large,True,['Ġjar'],['Ġlarge'],1,1,0.99953365,5.911415e-05,9.475169e-05,0.00010059511,3.9453582e-05,0.00017253862,0.0068394113,8,11
5,random,5,random,screwdriver,local,True,"['Ġscrew', 'driver']",['Ġlocal'],2,1,2.5039639e-05,2.891871e-05,2.1303522e-05,2.846635e-05,0.000111434536,0.9997849,0.0033528337,2,5
5,random,5,random,chisel,advice,True,"['Ġch', 'isel']",['Ġadvice'],2,1,2.7836122e-05,2.8075026e-05,2.4496443e-05,2.1682992e-05,9.175261e-05,0.9998062,0.0030671677,4,1
4,mero,4,mero,carp,skin,True,['Ġcarp'],['Ġskin'],1,1,8.731303e-05,7.1614435e-05,0.0001611417,6.724872e-05,0.9990138,0.00059892965,0.012959576,3,10
2,event,2,event,pub,find,True,['Ġpub'],['Ġfind'],1,1,0.000105149484,5.86505e-05,0.9991117,9.574837e-05,6.0162238e-05,0.0005686488,0.011746951,1,18
5,random,5,random,guitar,twenty-one,True,['Ġguitar'],"['Ġtwenty', '-', 'one']",1,3,3.1669602e-05,2.5297195e-05,2.7940036e-05,2.2999313e-05,7.915027e-05,0.999813,0.0029850153,1,3
5,random,5,random,cherry,hold,True,['Ġcherry'],['Ġhold'],1,1,2.5726045e-05,2.3307692e-05,4.8003767e-05,2.2331424e-05,7.529579e-05,0.9998054,0.0030966934,5,45
5,random,5,random,pigeon,bookmarking,True,['Ġpigeon'],"['Ġbookmark', 'ing']",1,2,3.0240375e-05,2.8570543e-05,2.9049816e-05,2.572417e-05,6.248688e-05,0.999824,0.0028419031,1,0
0,attri,0,attri,trumpet,shiny,True,['Ġtrumpet'],['Ġshiny'],1,1,0.9995827,6.193317e-05,7.125385e-05,0.00013068745,5.3448366e-05,9.9854406e-05,0.0062207635,4,3
2,event,2,event,pheasant,fly,True,"['Ġp', 'he', 'asant']",['Ġfly'],3,1,6.155001e-05,0.0018693177,0.9968816,0.00041395493,0.0006833785,9.0143745e-05,0.035344046,2,20
5,random,5,random,goat,immigrant,True,['Ġgoat'],['Ġimmigrant'],1,1,2.9167879e-05,2.879498e-05,2.110597e-05,2.4022354e-05,9.196125e-05,0.9998049,0.0030846163,4,1
5,random,5,random,knife,quango,True,['Ġknife'],"['Ġqu', 'ango']",1,2,1.9205905e-05,3.9517967e-05,3.6130925e-05,2.4759467e-05,8.287125e-05,0.9997975,0.003206693,4,1
0,attri,0,attri,piano,cheap,True,['Ġpiano'],['Ġcheap'],1,1,0.99954116,4.8036138e-05,0.00016493183,0.00010677486,4.786643e-05,9.126199e-05,0.0067437305,4,4
5,random,5,random,cloak,goodwill,True,['Ġcloak'],['Ġgoodwill'],1,1,2.7662993e-05,3.0197874e-05,2.0708372e-05,2.6156698e-05,0.0001006593,0.99979466,0.003225458,5,3
5,random,5,random,battleship,grounding,True,"['Ġbattles', 'hip']",['Ġgrounding'],2,1,2.6116888e-05,2.9830575e-05,5.5069275e-05,4.1144136e-05,6.667661e-05,0.9997812,0.0034652357,1,14
0,attri,0,attri,villa,luxurious,True,"['Ġvill', 'a']",['Ġluxurious'],2,1,0.9995807,6.769263e-05,8.952342e-05,0.00012783709,4.6424564e-05,8.7797904e-05,0.006251019,4,2
0,attri,0,attri,fox,fast,True,['Ġfox'],['Ġfast'],1,1,0.999514,5.312916e-05,0.00014621524,8.121589e-05,4.8631555e-05,0.00015686038,0.0071009407,10,15
0,attri,0,attri,spear,shiny,True,['Ġspear'],['Ġshiny'],1,1,0.9995807,6.099077e-05,6.7086905e-05,0.000110795845,6.0150538e-05,0.000120217876,0.006253433,4,3
2,event,4,mero,musket,charge,False,"['Ġmus', 'ket']",['Ġcharge'],2,1,5.434572e-05,0.0010627643,0.988706,0.0002894617,0.00961129,0.00027613304,0.098542094,1,40
5,random,5,random,rabbit,VHF,True,['Ġrabbit'],"['ĠV', 'HF']",1,2,3.0434114e-05,3.2884e-05,2.625224e-05,2.1894106e-05,7.283913e-05,0.99981576,0.0029518504,4,2
5,random,5,random,butterfly,mistaken,True,['Ġbutterfly'],['Ġmistaken'],1,1,3.320076e-05,3.0036665e-05,2.1389727e-05,2.5821588e-05,7.468084e-05,0.9998149,0.002961345,5,4
2,event,2,event,ambulance,move,True,['Ġambulance'],['Ġmove'],1,1,9.943813e-05,6.197846e-05,0.9993888,8.2003804e-05,6.927741e-05,0.00029852314,0.008635932,1,21
2,event,0,attri,shirt,clean,False,['Ġshirt'],['Ġclean'],1,1,0.4365254,0.0012242254,0.5569965,0.0027956946,0.00097301335,0.0014852333,1.0515211,2,31
4,mero,4,mero,rabbit,head,True,['Ġrabbit'],['Ġhead'],1,1,8.605e-05,7.6378776e-05,9.8228236e-05,0.000113233196,0.99773216,0.0018938413,0.025395425,4,42
5,random,5,random,spoon,survey,True,['Ġspoon'],['Ġsurvey'],1,1,2.4586245e-05,3.013384e-05,2.6009071e-05,2.206919e-05,9.8615375e-05,0.9997986,0.003169401,5,9
0,attri,0,attri,butterfly,tropical,True,['Ġbutterfly'],['Ġtropical'],1,1,0.99920017,5.9068847e-05,9.046799e-05,8.182297e-05,6.0941045e-05,0.00050740683,0.010715808,5,4
2,event,2,event,hat,wash,True,['Ġhat'],['Ġwash'],1,1,0.0001818471,8.130116e-05,0.99941885,0.00011527905,5.7140078e-05,0.00014541693,0.008369285,4,21
1,coord,1,coord,sheep,cat,True,['Ġsheep'],['Ġcat'],1,1,6.4263615e-05,0.99967515,0.000105915096,6.616472e-05,4.4978384e-05,4.3619453e-05,0.004962171,3,10
4,mero,4,mero,ambulance,headlight,True,['Ġambulance'],"['Ġhead', 'light']",1,2,0.00012660494,8.1581464e-05,0.00011454678,6.980176e-05,0.99878055,0.0008269362,0.015436521,1,1
2,event,2,event,broccoli,rot,True,['Ġbroccoli'],['Ġrot'],1,1,8.3640756e-05,7.6599215e-05,0.9994978,0.00010694408,8.170127e-05,0.00015327508,0.007366901,2,5
5,random,5,random,tanker,regime,True,['Ġtanker'],['Ġregime'],1,1,2.5180854e-05,3.0011053e-05,2.4312409e-05,2.40161e-05,9.5433796e-05,0.9998011,0.0031382444,2,2
1,coord,1,coord,horse,whale,True,['Ġhorse'],['Ġwhale'],1,1,5.9384918e-05,0.9996871,8.2376115e-05,7.991602e-05,5.1294304e-05,4.0009087e-05,0.0048061647,6,3
5,random,5,random,fighter,environmental,True,['Ġfighter'],['Ġenvironmental'],1,1,3.1963707e-05,2.8210536e-05,2.176848e-05,2.4610314e-05,9.298134e-05,0.9998005,0.0031506638,3,2
5,random,5,random,spinach,helpline,True,['Ġspinach'],"['Ġhel', 'pl', 'ine']",1,3,2.4952544e-05,3.0680596e-05,3.5385223e-05,2.5036448e-05,7.006822e-05,0.99981385,0.0029829587,2,0
4,mero,4,mero,bowl,rice,True,['Ġbowl'],['Ġrice'],1,1,0.000118928605,0.00012510638,0.00012843426,7.390687e-05,0.99904686,0.00050674344,0.012768492,12,5
1,coord,1,coord,grenade,sword,True,['Ġgrenade'],['Ġsword'],1,1,4.000259e-05,0.99946946,0.00019192253,0.00021189176,5.4605924e-05,3.217801e-05,0.0075587993,1,1
5,random,5,random,villa,terminate,True,"['Ġvill', 'a']",['Ġterminate'],2,1,2.8447506e-05,2.9105015e-05,2.3427074e-05,2.669054e-05,7.2595045e-05,0.9998198,0.002892286,4,4
0,attri,0,attri,scarf,white,True,['Ġscarf'],['Ġwhite'],1,1,0.99958843,6.0475184e-05,8.975389e-05,9.925021e-05,5.2320436e-05,0.000109717774,0.006154945,5,25
2,event,2,event,library,stay,True,['Ġlibrary'],['Ġstay'],1,1,8.835124e-05,6.0974824e-05,0.9994337,8.758914e-05,7.693348e-05,0.00025248525,0.00810984,5,16
4,mero,4,mero,tiger,ear,True,['Ġtiger'],['Ġear'],1,1,0.00010122896,6.509762e-05,0.00012472316,8.017888e-05,0.99868304,0.0009457247,0.016356865,2,5
5,random,4,mero,willow,catkin,False,"['Ġwill', 'ow']","['Ġcat', 'kin']",2,2,0.0001693676,0.005817134,0.0002015551,0.00024796784,0.120226234,0.87333775,0.58883387,2,1
0,attri,0,attri,castle,ruined,True,['Ġcastle'],['Ġruined'],1,1,0.99951017,5.952272e-05,0.00016704133,0.00015164577,4.5912413e-05,6.560475e-05,0.007134954,5,9
1,coord,1,coord,butterfly,mosquito,True,['Ġbutterfly'],['Ġmosquito'],1,1,6.5369946e-05,0.9996953,4.982007e-05,0.00010738469,4.5500943e-05,3.659065e-05,0.004671735,5,1
1,coord,1,coord,squirrel,bull,True,['Ġsquirrel'],['Ġbull'],1,1,5.2934865e-05,0.99969923,7.715225e-05,8.63696e-05,4.307364e-05,4.1365205e-05,0.004632961,2,15
5,random,5,random,bottle,rd,True,['Ġbottle'],"['Ġr', 'd']",1,2,2.6788151e-05,2.850268e-05,2.5437846e-05,2.6584881e-05,0.00011698966,0.9997757,0.0034811122,5,0
5,random,5,random,restaurant,king,True,['Ġrestaurant'],['Ġking'],1,1,3.022519e-05,3.316145e-05,2.7565316e-05,2.4483852e-05,6.604061e-05,0.9998185,0.002918688,1,10
5,random,5,random,ferry,thank,True,['Ġferry'],['Ġthank'],1,1,2.9374187e-05,2.7602997e-05,2.739613e-05,2.3234434e-05,7.636419e-05,0.999816,0.0029429805,5,1
2,event,2,event,hatchet,wield,True,"['Ġhat', 'chet']",['Ġwield'],2,1,8.6573506e-05,0.00012352441,0.9994273,0.0001962942,8.0104444e-05,8.624833e-05,0.008270013,2,2
4,mero,4,mero,van,window,True,['Ġvan'],['Ġwindow'],1,1,9.50225e-05,8.069564e-05,0.00016020582,5.6810593e-05,0.9989054,0.00070187525,0.014119404,5,8
4,mero,4,mero,horse,neck,True,['Ġhorse'],['Ġneck'],1,1,8.4851505e-05,6.3435975e-05,0.0001584745,7.378997e-05,0.9987326,0.0008868619,0.015864857,6,6
2,event,2,event,trumpet,blare,True,['Ġtrumpet'],"['Ġbl', 'are']",1,2,5.417838e-05,0.00049409474,0.99874216,0.00025646505,0.00038451012,6.854631e-05,0.016377546,4,3
4,mero,4,mero,bus,bonnet,True,['Ġbus'],"['Ġbon', 'net']",1,2,8.5593165e-05,8.002538e-05,0.00014273102,6.596905e-05,0.9984731,0.0011525633,0.018436356,7,3
0,attri,0,attri,mackerel,young,True,"['Ġmac', 'ke', 'rel']",['Ġyoung'],3,1,0.9995161,5.4769742e-05,0.000118310425,8.8834546e-05,4.135779e-05,0.00018046724,0.0070585464,2,14
5,random,5,random,motorcycle,hook,True,['Ġmotorcycle'],['Ġhook'],1,1,2.2483293e-05,2.9408433e-05,3.3191893e-05,2.0513427e-05,0.00010151209,0.9997929,0.0032486243,2,20
5,random,5,random,battleship,wise,True,"['Ġbattles', 'hip']",['Ġwise'],2,1,5.5466047e-05,2.9163568e-05,2.0228195e-05,2.5557474e-05,6.087381e-05,0.9998087,0.0030572554,1,7
5,random,5,random,tanker,premium,True,['Ġtanker'],['Ġpremium'],1,1,3.2114247e-05,2.8328968e-05,2.5658537e-05,2.2389573e-05,7.400587e-05,0.99981755,0.0029231764,2,6
0,attri,0,attri,restaurant,favourite,True,['Ġrestaurant'],['Ġfavourite'],1,1,0.9987307,0.00023045704,0.00011409452,0.00078153855,6.4454e-05,7.8786834e-05,0.016146889,1,5
5,random,5,random,scarf,poem,True,['Ġscarf'],['Ġpoem'],1,1,2.214875e-05,3.699559e-05,2.5654215e-05,2.390276e-05,0.000107755084,0.9997836,0.003377745,5,1
2,event,2,event,dresser,build,True,"['Ġdress', 'er']",['Ġbuild'],2,1,0.00010794981,8.275513e-05,0.9989108,8.5068816e-05,6.4384025e-05,0.00074917806,0.013940339,5,12
1,coord,1,coord,scooter,glider,True,"['Ġsc', 'ooter']","['Ġgl', 'ider']",2,2,4.3407555e-05,0.9995634,0.00018171617,0.00012690999,5.6066725e-05,2.8473265e-05,0.0063812686,5,1
5,random,5,random,pistol,backing,True,['Ġpistol'],['Ġbacking'],1,1,3.1502062e-05,3.7995338e-05,2.747224e-05,6.755996e-05,0.00069327554,0.99914217,0.010893681,1,13
4,mero,4,mero,ambulance,door,True,['Ġambulance'],['Ġdoor'],1,1,6.74274e-05,7.83428e-05,0.00026983905,5.823825e-05,0.9987179,0.00080830825,0.016173514,1,5
5,random,5,random,donkey,abash,True,['Ġdonkey'],"['Ġab', 'ash']",1,2,2.169205e-05,2.9503888e-05,5.7766247e-05,1.9771474e-05,9.747781e-05,0.9997738,0.0035274776,2,1
5,random,5,random,shovel,sack,True,['Ġshovel'],['Ġsack'],1,1,1.4955061e-05,7.1907074e-05,5.5233846e-05,2.5400432e-05,0.00015912422,0.99967337,0.0048772874,5,13
4,mero,4,mero,stereo,turntable,True,['Ġstereo'],"['Ġtur', 'nt', 'able']",1,3,0.0002007069,0.19652705,0.001918312,0.00048185533,0.79987055,0.0010014885,0.75404364,3,3
2,event,2,event,cannon,injure,True,['Ġcannon'],['Ġinjure'],1,1,7.900278e-05,7.391702e-05,0.9994548,0.00011287814,7.913375e-05,0.00020037906,0.007897609,8,3
2,event,2,event,guitar,listen,True,['Ġguitar'],['Ġlisten'],1,1,8.433413e-05,6.952145e-05,0.9994729,7.915549e-05,8.890427e-05,0.00020532781,0.0076521034,1,3
2,event,2,event,goose,hunt,True,['Ġgoose'],['Ġhunt'],1,1,6.81083e-05,0.00011901633,0.99947304,0.0001324483,9.03873e-05,0.00011690618,0.007701624,6,15
2,event,2,event,bowl,buy,True,['Ġbowl'],['Ġbuy'],1,1,0.00010554195,6.5169384e-05,0.99874437,7.975413e-05,6.796517e-05,0.0009371187,0.015564266,12,6
5,random,5,random,acacia,impact,True,"['Ġac', 'acia']",['Ġimpact'],2,1,2.6750566e-05,2.5337798e-05,2.4280782e-05,2.4694806e-05,9.674181e-05,0.9998022,0.0031188717,1,6
2,event,2,event,whale,eat,True,['Ġwhale'],['Ġeat'],1,1,6.6199944e-05,8.883193e-05,0.99949515,0.000110775596,9.532956e-05,0.00014367494,0.007405555,3,6
5,random,5,random,pear,chemical,True,['Ġpear'],['Ġchemical'],1,1,3.2685173e-05,2.8011289e-05,2.2035578e-05,2.411539e-05,9.5756994e-05,0.9997974,0.0031921188,2,3
4,mero,4,mero,couch,leather,True,['Ġcouch'],['Ġleather'],1,1,9.4872914e-05,0.00011662392,0.00021048276,5.976055e-05,0.99919695,0.00032139264,0.0110884495,4,2
5,random,5,random,spear,distinguish,True,['Ġspear'],['Ġdistinguish'],1,1,2.0782842e-05,3.0204183e-05,3.8429487e-05,2.5229223e-05,8.207514e-05,0.99980325,0.003123525,4,5
3,hyper,3,hyper,flute,device,True,"['Ġfl', 'ute']",['Ġdevice'],2,1,0.00013175978,0.00012769585,0.00012063913,0.9994319,7.882697e-05,0.00010911036,0.0082503185,4,5
1,coord,1,coord,screwdriver,tweezers,True,"['Ġscrew', 'driver']","['Ġtw', 'eez', 'ers']",2,3,3.3283282e-05,0.9995747,0.00018626648,0.00011089815,6.554933e-05,2.9362198e-05,0.0062266216,2,1
5,random,5,random,yacht,high,True,['Ġyacht'],['Ġhigh'],1,1,4.1097876e-05,2.7672868e-05,2.1668193e-05,2.1789874e-05,8.242052e-05,0.9998054,0.003089889,2,18
4,mero,4,mero,sweater,hem,True,['Ġsweater'],['Ġhem'],1,1,5.8660822e-05,7.55262e-05,0.00029275694,6.5170265e-05,0.9989722,0.0005357157,0.013504658,2,4
0,attri,0,attri,cannon,automatic,True,['Ġcannon'],['Ġautomatic'],1,1,0.99948895,4.934935e-05,0.00021569511,6.718703e-05,7.7967234e-05,0.0001008895,0.007404626,8,5
5,random,5,random,carp,star,True,['Ġcarp'],['Ġstar'],1,1,2.9032082e-05,3.387526e-05,2.6927037e-05,2.3403092e-05,8.213586e-05,0.9998047,0.0031058588,3,12
3,hyper,3,hyper,motorcycle,artefact,True,['Ġmotorcycle'],"['Ġarte', 'fact']",1,2,0.0001399669,0.00012568598,0.0001944796,0.9993992,7.08172e-05,6.999255e-05,0.008627157,2,1
4,mero,4,mero,desk,wood,True,['Ġdesk'],['Ġwood'],1,1,9.126455e-05,9.741753e-05,0.00018568247,7.3628005e-05,0.9992508,0.00030107982,0.0104373945,1,8
3,hyper,3,hyper,sparrow,passerine,True,"['Ġsp', 'arrow']","['Ġpasser', 'ine']",2,2,0.00021220987,0.00010619022,0.00014434819,0.99939036,7.153922e-05,7.5417716e-05,0.008730281,2,2
0,attri,0,attri,van,short,True,['Ġvan'],['Ġshort'],1,1,0.9993026,5.4892047e-05,9.067196e-05,6.573654e-05,7.857885e-05,0.00040737668,0.009572445,5,23
0,attri,0,attri,falcon,big,True,"['Ġfal', 'con']",['Ġbig'],2,1,0.99950516,6.264903e-05,8.0406135e-05,8.783992e-05,4.5167802e-05,0.00021871542,0.0071769524,2,17
3,hyper,3,hyper,pigeon,chordate,True,['Ġpigeon'],"['Ġchord', 'ate']",1,2,0.00015070017,0.00013251072,0.00014575986,0.99942446,8.3041086e-05,6.34781e-05,0.008318622,1,2
5,random,5,random,trout,attribute,True,['Ġtrout'],['Ġattribute'],1,1,2.8561004e-05,2.8541943e-05,2.0671072e-05,2.7552665e-05,8.515307e-05,0.99980956,0.003027017,2,4
4,mero,4,mero,motorcycle,engine,True,['Ġmotorcycle'],['Ġengine'],1,1,7.774756e-05,0.00010584049,0.00013515171,8.4522086e-05,0.99903,0.0005667773,0.01285116,2,4
4,mero,4,mero,knife,head,True,['Ġknife'],['Ġhead'],1,1,6.2753286e-05,7.071432e-05,0.00025289334,9.1517155e-05,0.99679166,0.0027303833,0.033975497,4,42
0,attri,0,attri,herring,edible,True,"['Ġher', 'ring']",['Ġedible'],2,1,0.999556,6.721768e-05,7.3358045e-05,0.0001576799,4.5721736e-05,9.9994104e-05,0.006559118,2,2
3,hyper,3,hyper,mug,dishware,True,['Ġmug'],"['Ġdish', 'ware']",1,2,0.00015009673,0.00011044391,0.00021257842,0.99937755,9.044031e-05,5.8951966e-05,0.008892653,5,1
3,hyper,3,hyper,sweater,artifact,True,['Ġsweater'],['Ġartifact'],1,1,0.00012827093,0.00013844036,0.0001849765,0.99940395,7.1383656e-05,7.305855e-05,0.008573658,2,1
2,event,2,event,strawberry,rot,True,['Ġstrawberry'],['Ġrot'],1,1,0.000100863654,5.356021e-05,0.9992472,8.832465e-05,7.1135364e-05,0.00043909173,0.010251671,3,5
5,random,5,random,bomber,merge,True,['Ġbomber'],['Ġmerge'],1,1,2.5788062e-05,2.812677e-05,4.026124e-05,2.2766522e-05,6.2765735e-05,0.9998203,0.002892673,3,3
2,event,2,event,vulture,hunt,True,"['Ġv', 'ulture']",['Ġhunt'],2,1,6.0816732e-05,0.00012584873,0.99943537,0.0001806312,9.438066e-05,0.00010289142,0.008167469,2,15
5,random,5,random,shirt,describe,True,['Ġshirt'],['Ġdescribe'],1,1,2.8076855e-05,2.8781436e-05,2.6764026e-05,2.1362493e-05,9.143886e-05,0.9998036,0.0031067743,2,4
